,label,input,seglen,ids,mfw,freqtype,normalization,ARI
367,segs-2000-963-100-relative-True,segs,2000,963,100,relative,True,0.5739
368,segs-2000-963-100-relative-True,segs,2000,963,100,relative,True,0.5992
369,segs-2000-963-100-relative-True,segs,2000,963,100,relative,True,0.5883
370,segs-2000-963-100-relative-False,segs,2000,963,100,relative,False,0.4179
371,segs-2000-963-100-relative-False,segs,2000,963,100,relative,False,0.4116
372,segs-2000-963-100-relative-False,segs,2000,963,100,relative,False,0.4129
373,segs-2000-963-100-relative-False,segs,2000,963,100,relative,False,0.422
374,segs-2000-963-100-relative-False,segs,2000,963,100,relative,False,0.4048
375,segs-2000-963-100-relative-False,segs,2000,963,100,relative,False,0.3809
376,segs-2000-963-100-relative-False,segs,2000,963,100,relative,False,0.4205
377,segs-2000-963-100-relative-False,segs,2000,963,100,relative,False,0.4226
378,segs-2000-963-100-relative-False,segs,2000,963,100,relative,False,0.417
379,segs-2000-963-100-relative-False,segs,2000,963,100,relative,False,0.4148
380,segs-2000-963-100-absolute-True,segs,2000,963,100,absolute,True,0.5855
381,segs-2000-963-100-absolute-True,segs,2000,963,100,absolute,True,0.588
382,segs-2000-963-100-absolute-True,segs,2000,963,100,absolute,True,0.5893
383,segs-2000-963-100-absolute-True,segs,2000,963,100,absolute,True,0.6037
384,segs-2000-963-100-absolute-True,segs,2000,963,100,absolute,True,0.5905
385,segs-2000-963-100-absolute-True,segs,2000,963,100,absolute,True,0.5915
386,segs-2000-963-100-absolute-True,segs,2000,963,100,absolute,True,0.598
387,segs-2000-963-100-absolute-True,segs,2000,963,100,absolute,True,0.5964
388,segs-2000-963-100-absolute-True,segs,2000,963,100,absolute,True,0.5803
389,segs-2000-963-100-absolute-True,segs,2000,963,100,absolute,True,0.5714
390,segs-2000-963-100-absolute-False,segs,2000,963,100,absolute,False,0.4106
391,segs-2000-963-100-absolute-False,segs,2000,963,100,absolute,False,0.4244
392,segs-2000-963-100-absolute-False,segs,2000,963,100,absolute,False,0.4153
393,segs-2000-963-100-absolute-False,segs,2000,963,100,absolute,False,0.4115
394,segs-2000-963-100-absolute-False,segs,2000,963,100,absolute,False,0.4149
395,segs-2000-963-100-absolute-False,segs,2000,963,100,absolute,False,0.4208
396,segs-2000-963-100-absolute-False,segs,2000,963,100,absolute,False,0.419
397,segs-2000-963-100-absolute-False,segs,2000,963,100,absolute,False,0.4111
398,segs-2000-963-100-absolute-False,segs,2000,963,100,absolute,False,0.424
399,segs-2000-963-100-absolute-False,segs,2000,963,100,absolute,False,0.4129
400,segs-2000-963-1000-relative-True,segs,2000,963,1000,relative,True,0.6904
401,segs-2000-963-1000-relative-True,segs,2000,963,1000,relative,True,0.8035
402,segs-2000-963-1000-relative-True,segs,2000,963,1000,relative,True,0.8495
403,segs-2000-963-1000-relative-True,segs,2000,963,1000,relative,True,0.7192
404,segs-2000-963-1000-relative-True,segs,2000,963,1000,relative,True,0.7008
405,segs-2000-963-1000-relative-True,segs,2000,963,1000,relative,True,0.7957
406,segs-2000-963-1000-relative-True,segs,2000,963,1000,relative,True,0.7905
407,segs-2000-963-1000-relative-True,segs,2000,963,1000,relative,True,0.7877
408,segs-2000-963-1000-relative-True,segs,2000,963,1000,relative,True,0.7883
409,segs-2000-963-1000-relative-True,segs,2000,963,1000,relative,True,0.7417
410,segs-2000-963-1000-relative-False,segs,2000,963,1000,relative,False,0.4487
411,segs-2000-963-1000-relative-False,segs,2000,963,1000,relative,False,0.4488
412,segs-2000-963-1000-relative-False,segs,2000,963,1000,relative,False,0.4503
413,segs-2000-963-1000-relative-False,segs,2000,963,1000,relative,False,0.4454
414,segs-2000-963-1000-relative-False,segs,2000,963,1000,relative,False,0.4441
415,segs-2000-963-1000-relative-False,segs,2000,963,1000,relative,False,0.4437
416,segs-2000-963-1000-relative-False,segs,2000,963,1000,relative,False,0.4449
417,segs-2000-963-1000-relative-False,segs,2000,963,1000,relative,False,0.4519
418,segs-2000-963-1000-relative-False,segs,2000,963,1000,relative,False,0.4529
419,segs-2000-963-1000-relative-False,segs,2000,963,1000,relative,False,0.4462
420,segs-2000-963-1000-absolute-True,segs,2000,963,1000,absolute,True,0.8065
421,segs-2000-963-1000-absolute-True,segs,2000,963,1000,absolute,True,0.7696
422,segs-2000-963-1000-absolute-True,segs,2000,963,1000,absolute,True,0.8181
423,segs-2000-963-1000-absolute-True,segs,2000,963,1000,absolute,True,0.7925
424,segs-2000-963-1000-absolute-True,segs,2000,963,1000,absolute,True,0.7841
425,segs-2000-963-1000-absolute-True,segs,2000,963,1000,absolute,True,0.787
426,segs-2000-963-1000-absolute-True,segs,2000,963,1000,absolute,True,0.7796
427,segs-2000-963-1000-absolute-True,segs,2000,963,1000,absolute,True,0.7891
428,segs-2000-963-1000-absolute-True,segs,2000,963,1000,absolute,True,0.7911
429,segs-2000-963-1000-absolute-True,segs,2000,963,1000,absolute,True,0.7958
430,segs-2000-963-1000-absolute-False,segs,2000,963,1000,absolute,False,0.4477
431,segs-2000-963-1000-absolute-False,segs,2000,963,1000,absolute,False,0.4519
432,segs-2000-963-1000-absolute-False,segs,2000,963,1000,absolute,False,0.4438
433,segs-2000-963-1000-absolute-False,segs,2000,963,1000,absolute,False,0.4284
434,segs-2000-963-1000-absolute-False,segs,2000,963,1000,absolute,False,0.4413
435,segs-2000-963-1000-absolute-False,segs,2000,963,1000,absolute,False,0.451
436,segs-2000-963-1000-absolute-False,segs,2000,963,1000,absolute,False,0.4434
437,segs-2000-963-1000-absolute-False,segs,2000,963,1000,absolute,False,0.4441
438,segs-2000-963-1000-absolute-False,segs,2000,963,1000,absolute,False,0.445
439,segs-2000-963-1000-absolute-False,segs,2000,963,1000,absolute,False,0.4395
440,segs-2000-963-2000-relative-True,segs,2000,963,2000,relative,True,0.8044
441,segs-2000-963-2000-relative-True,segs,2000,963,2000,relative,True,0.7473
442,segs-2000-963-2000-relative-True,segs,2000,963,2000,relative,True,0.7909
443,segs-2000-963-2000-relative-True,segs,2000,963,2000,relative,True,0.805
444,segs-2000-963-2000-relative-True,segs,2000,963,2000,relative,True,0.8759
445,segs-2000-963-2000-relative-True,segs,2000,963,2000,relative,True,0.808
446,segs-2000-963-2000-relative-True,segs,2000,963,2000,relative,True,0.8089
447,segs-2000-963-2000-relative-True,segs,2000,963,2000,relative,True,0.7328
448,segs-2000-963-2000-relative-True,segs,2000,963,2000,relative,True,0.7996
449,segs-2000-963-2000-relative-True,segs,2000,963,2000,relative,True,0.8143
450,segs-2000-963-2000-relative-False,segs,2000,963,2000,relative,False,0.4428
451,segs-2000-963-2000-relative-False,segs,2000,963,2000,relative,False,0.4481
452,segs-2000-963-2000-relative-False,segs,2000,963,2000,relative,False,0.4449
453,segs-2000-963-2000-relative-False,segs,2000,963,2000,relative,False,0.4475
454,segs-2000-963-2000-relative-False,segs,2000,963,2000,relative,False,0.4491
455,segs-2000-963-2000-relative-False,segs,2000,963,2000,relative,False,0.4485
456,segs-2000-963-2000-relative-False,segs,2000,963,2000,relative,False,0.4479
457,segs-2000-963-2000-relative-False,segs,2000,963,2000,relative,False,0.4484
458,segs-2000-963-2000-relative-False,segs,2000,963,2000,relative,False,0.4477
459,segs-2000-963-2000-relative-False,segs,2000,963,2000,relative,False,0.45
460,segs-2000-963-2000-absolute-True,segs,2000,963,2000,absolute,True,0.7904
461,segs-2000-963-2000-absolute-True,segs,2000,963,2000,absolute,True,0.7827
462,segs-2000-963-2000-absolute-True,segs,2000,963,2000,absolute,True,0.8566
463,segs-2000-963-2000-absolute-True,segs,2000,963,2000,absolute,True,0.7819
464,segs-2000-963-2000-absolute-True,segs,2000,963,2000,absolute,True,0.8517
465,segs-2000-963-2000-absolute-True,segs,2000,963,2000,absolute,True,0.8772
466,segs-2000-963-2000-absolute-True,segs,2000,963,2000,absolute,True,0.8044
467,segs-2000-963-2000-absolute-True,segs,2000,963,2000,absolute,True,0.7851
468,segs-2000-963-2000-absolute-True,segs,2000,963,2000,absolute,True,0.7487
469,segs-2000-963-2000-absolute-True,segs,2000,963,2000,absolute,True,0.8018
470,segs-2000-963-2000-absolute-False,segs,2000,963,2000,absolute,False,0.4451
471,segs-2000-963-2000-absolute-False,segs,2000,963,2000,absolute,False,0.45
472,segs-2000-963-2000-absolute-False,segs,2000,963,2000,absolute,False,0.4463
473,segs-2000-963-2000-absolute-False,segs,2000,963,2000,absolute,False,0.4488
474,segs-2000-963-2000-absolute-False,segs,2000,963,2000,absolute,False,0.4519
475,segs-2000-963-2000-absolute-False,segs,2000,963,2000,absolute,False,0.4333
476,segs-2000-963-2000-absolute-False,segs,2000,963,2000,absolute,False,0.4454
477,segs-2000-963-2000-absolute-False,segs,2000,963,2000,absolute,False,0.4481
478,segs-2000-963-2000-absolute-False,segs,2000,963,2000,absolute,False,0.4522
479,segs-2000-963-2000-absolute-False,segs,2000,963,2000,absolute,False,0.4449
